106	1	0.3102820.0970270.203105
106	2	0.356490.0229050.174602
106	3	0.2821210.0229050.167013
107	0	0.3635740.04449660.147305
107	1	0.2892060.04449660.139716
107	2	0.3173660.1186190.175808
107	3	0.3414390.1143690.128784
108	0	0.08883110.7276450.0285126
108	1	0.03112730.7279140.0862681
108	2	0.03112730.6878010.0285126
108	3	0.07415380.6762340.0630256
109	0	0.01783140.7545220.0756029
109	1	0.07553520.7542520.0178474
109	2	0.01783140.7144080.0178474
109	3	0.01783140.7889430.0178474
110	0	0.01783140.8431580.0834448
110	1	0.07553520.7846460.0333329
110	2	0.01783140.7849150.0910884
110	3	0.01783140.8193370.0333329
111	0	0.01329590.7043170.10662
111	1	0.01329590.6276840.114726
111	2	0.01329590.6642030.0488647
111	3	0.05632240.6526360.0833778
112	0	0.03279460.5801220.200492
112	1	0.08413410.63270.26898
112	2	0.03279460.541170.26632
112	3	0.08758050.5506870.238408
113	0	0.01586480.7158980.180167
113	1	0.01586480.6392650.188272
113	2	0.06720430.6918430.25676
113	3	0.01586480.6856350.260576
114	0	0.01586480.6035470.211119
114	1	0.01586480.5645950.276947
114	2	0.06720430.6561250.279607
114	3	0.01586480.6499170.283423
115	0	0.01586480.8037270.242688
115	1	0.01586480.7547220.193012
115	2	0.06720430.7306670.269606
115	3	0.01586480.7244590.273422
116	0	0.05446760.984420.0155925
116	1	0.1065530.984420.0660511
116	2	0.1041070.9340020.0155925
116	3	0.1290030.984420.0155925
117	0	0.03143480.9687480.031078
117	1	0.08352020.9687480.0815365
117	2	0.03143480.9180330.0811899
117	3	0.08107470.9183310.031078
118	0	0.06818070.9843280.104569
118	1	0.01609530.9843280.0541107
118	2	0.01609530.9336130.104223
118	3	0.01609530.9843280.128646
119	0	0.01609530.9058490.19474
119	1	0.06818070.9658020.137767
119	2	0.01609530.9150870.137421
119	3	0.01609530.9658020.161844
120	0	0.2632010.1774920.251494
120	1	0.1720420.2066940.272067
120	2	0.2344230.1572590.310531
120	3	0.2499790.2065470.305186
121	0	0.1589840.2105020.29588
121	1	0.2213650.1610670.334344
121	2	0.2369210.2103550.328999
121	3	0.2078880.1936210.352369
122	0	0.3419680.1987630.0917387
122	1	0.3184520.266170.044714
122	2	0.2989530.2275620.0988645
122	3	0.3560370.2401720.0882362
123	0	0.4444980.269470.0134491
123	1	0.3584940.275060.0134491
123	2	0.4060830.2034030.0134491
123	3	0.3960790.2490620.0569713
