162	3	0.04064460.1365920.0501638
163	0	0.02970980.09358720.136886
163	1	0.01469540.09414020.118522
163	2	0.02655730.1111520.121512
163	3	0.03537440.09608080.117262
164	0	0.007801830.1046290.107293
164	1	0.007801830.1219830.0963183
164	2	0.01966370.1216410.110283
164	3	0.02118720.1226030.0990306
165	0	0.0141920.09986560.110295
165	1	0.0348710.1018060.109035
165	2	0.02757740.117840.102033
165	3	0.02605390.1168780.113285
166	0	0.05468240.1123940.0551956
166	1	0.07017620.1273950.0561851
166	2	0.07219170.1070610.0453807
166	3	0.07356630.1211490.0418138
167	0	0.06980990.1273650.0421182
167	1	0.05092610.1186090.0555
167	2	0.06641990.1336110.0564896
167	3	0.05627950.1333910.0466705
168	0	0.0609140.1365170.0624686
168	1	0.04542020.1215160.061479
168	2	0.04648650.1396790.0674456
168	3	0.05077350.1362980.0526495
169	0	0.06000120.1601170.038464
169	1	0.0638930.1478030.0548903
169	2	0.04750410.1601720.0507804
169	3	0.05375260.1475840.0450712
170	0	0.06611320.1543650.0352931
170	1	0.07339510.1358060.037348
170	2	0.07000510.1420510.0517194
170	3	0.05986470.1418310.0419003
171	0	0.06063730.1449750.0615043
171	1	0.04424840.1573440.0573944
171	2	0.05049690.1447550.0516852
171	3	0.04620990.1481360.0664813
172	0	0.09847440.1226160.0406618
172	1	0.1189940.1235240.0577822
172	2	0.1163820.1094530.0505908
172	3	0.1170030.1230180.0412048
173	0	0.01125110.2116690.0137979
173	1	0.03262790.1992470.0137979
173	2	0.02628390.2018660.0379259
173	3	0.01125110.1997450.0343207
174	0	0.03769230.191740.0214098
174	1	0.01631560.1922380.0419326
174	2	0.03270460.1798690.0460426
174	3	0.03134840.1943590.0455379
175	0	0.005064470.170050.0729787
175	1	0.005064470.1572170.0534729
175	2	0.005064470.1810020.0532969
175	3	0.02145340.1686330.0574068
176	0	0.01073510.150550.057551
176	1	0.01073510.1633820.0770568
176	2	0.02908550.1527580.0705719
176	3	0.0271240.1619660.0614849
177	0	0.00413630.1551860.0841231
177	1	0.00413630.1423540.0646173
177	2	0.01752170.1362150.0858843
177	3	0.00413630.1355950.083172
178	0	0.00980690.1451250.0629072
178	1	0.00980690.1579570.082413
178	2	0.02319230.1389860.0841742
178	3	0.02815740.1473340.0759281
179	0	0.007801830.1529920.094172
179	1	0.01966370.1330580.107185
179	2	0.007801830.13340.093221
179	3	0.02118720.134020.0959332
180	0	0.009709850.1873150.0573976
180	1	0.009709850.1763630.0770794
180	2	0.02609880.1749470.0615075
180	3	0.02474260.183960.0708437
181	0	0.03074420.1789870.0565396
181	1	0.01435520.1913550.0524296
181	2	0.0293880.1880.0658757
181	3	0.0293880.1934770.0560348
182	0	0.03373090.1590720.0746725
182	1	0.01538050.1696950.0811574
182	2	0.03041320.1772930.0749218
182	3	0.03176940.1682790.0655856
183	0	0.1113990.03086790.103252
183	1	0.121540.03004940.081687
183	2	0.1119720.01493260.0896365
183	3	0.1018720.03220360.0877958
184	0	0.09552440.02753230.0956151
184	1	0.09464970.01026130.11481
184	2	0.1056240.01026130.0974558
184	3	0.1050520.02619650.111071
185	0	0.07413680.03423390.110744
185	1	0.08721660.01592040.117947
185	2	0.08809130.03319140.0987521
185	3	0.09761850.03185570.114208
186	0	0.07258810.0345560.120521
186	1	0.08153090.0345560.140166
186	2	0.08566790.01624260.127724
186	3	0.09606980.03217780.123985
187	0	0.1580690.03894370.0050248
187	1	0.1689330.01824480.0050248
187	2	0.1818540.03876770.0050248
187	3	0.1742110.03606460.0212854
188	0	0.1609840.01743680.00990859
188	1	0.1662620.03525660.0261692
188	2	0.150120.03813560.00990859
188	3	0.1481820.03534460.0257129
189	0	0.1852460.02966830.0212854
189	1	0.2048130.01184850.0050248
189	2	0.1799680.01184850.0050248
189	3	0.1928890.03237130.0050248
190	0	0.1586770.05136760.0050248
190	1	0.171510.07087340.0050248
190	2	0.1748190.04848860.0212854
190	3	0.1824620.05119160.0050248
191	0	0.1610970.03353160.0422462
191	1	0.1429810.01571180.0464035
191	2	0.141080.03082860.0575942
191	3	0.1430180.03361960.0417899
192	0	0.1656520.02886030.0324786
192	1	0.1603740.01104050.0162181
192	2	0.1475360.01104050.036636
192	3	0.1475720.02894830.0320223
193	0	0.1087240.05535580.0553141
193	1	0.1020020.04500640.0750931
193	2	0.121670.04285220.0689843
193	3	0.1153280.05748090.0710621
194	0	0.1119110.07395380.0626917
194	1	0.09325090.08659330.0469437
194	2	0.1125330.08751880.0533057
194	3	0.1053080.07182880.0469437
195	0	0.1044810.07124420.066269
195	1	0.08105550.07604070.0684593
195	2	0.08582010.08388370.050521
195	3	0.09787680.06911920.050521
196	0	0.09952540.06135850.056633
196	1	0.08270410.06828010.0745713
196	2	0.09280370.05100910.076412
196	3	0.1061290.06348360.072381
197	0	0.1225370.03924130.0798726
197	1	0.1123960.04005970.101437
197	2	0.1161950.05386990.0819503
197	3	0.1028690.04139550.0859813
